iso_code,name_fr,continent,date,new_cases_smoothed_per_million
ARG,Argentine,South America,2020-01-01,NA
ARG,Argentine,South America,2020-01-02,NA
ARG,Argentine,South America,2020-01-03,NA
ARG,Argentine,South America,2020-01-04,NA
ARG,Argentine,South America,2020-01-05,NA
ARG,Argentine,South America,2020-01-06,NA
ARG,Argentine,South America,2020-01-07,NA
ARG,Argentine,South America,2020-01-08,NA
ARG,Argentine,South America,2020-01-09,NA
ARG,Argentine,South America,2020-01-10,NA
ARG,Argentine,South America,2020-01-11,NA
ARG,Argentine,South America,2020-01-12,NA
ARG,Argentine,South America,2020-01-13,NA
ARG,Argentine,South America,2020-01-14,NA
ARG,Argentine,South America,2020-01-15,NA
ARG,Argentine,South America,2020-01-16,NA
ARG,Argentine,South America,2020-01-17,NA
ARG,Argentine,South America,2020-01-18,NA
ARG,Argentine,South America,2020-01-19,NA
ARG,Argentine,South America,2020-01-20,NA
ARG,Argentine,South America,2020-01-21,NA
ARG,Argentine,South America,2020-01-22,NA
ARG,Argentine,South America,2020-01-23,NA
ARG,Argentine,South America,2020-01-24,NA
ARG,Argentine,South America,2020-01-25,NA
ARG,Argentine,South America,2020-01-26,NA
ARG,Argentine,South America,2020-01-27,NA
ARG,Argentine,South America,2020-01-28,NA
ARG,Argentine,South America,2020-01-29,NA
ARG,Argentine,South America,2020-01-30,NA
ARG,Argentine,South America,2020-01-31,NA
ARG,Argentine,South America,2020-02-01,NA
ARG,Argentine,South America,2020-02-02,NA
ARG,Argentine,South America,2020-02-03,NA
ARG,Argentine,South America,2020-02-04,NA
ARG,Argentine,South America,2020-02-05,NA
ARG,Argentine,South America,2020-02-06,NA
ARG,Argentine,South America,2020-02-07,NA
ARG,Argentine,South America,2020-02-08,NA
ARG,Argentine,South America,2020-02-09,NA
ARG,Argentine,South America,2020-02-10,NA
ARG,Argentine,South America,2020-02-11,NA
ARG,Argentine,South America,2020-02-12,NA
ARG,Argentine,South America,2020-02-13,NA
ARG,Argentine,South America,2020-02-14,NA
ARG,Argentine,South America,2020-02-15,NA
ARG,Argentine,South America,2020-02-16,NA
ARG,Argentine,South America,2020-02-17,NA
ARG,Argentine,South America,2020-02-18,NA
ARG,Argentine,South America,2020-02-19,NA
ARG,Argentine,South America,2020-02-20,NA
ARG,Argentine,South America,2020-02-21,NA
ARG,Argentine,South America,2020-02-22,NA
ARG,Argentine,South America,2020-02-23,NA
ARG,Argentine,South America,2020-02-24,NA
ARG,Argentine,South America,2020-02-25,NA
ARG,Argentine,South America,2020-02-26,NA
ARG,Argentine,South America,2020-02-27,NA
ARG,Argentine,South America,2020-02-28,NA
ARG,Argentine,South America,2020-02-29,NA
ARG,Argentine,South America,2020-03-01,NA
ARG,Argentine,South America,2020-03-02,NA
ARG,Argentine,South America,2020-03-03,NA
ARG,Argentine,South America,2020-03-04,NA
ARG,Argentine,South America,2020-03-05,NA
ARG,Argentine,South America,2020-03-06,NA
ARG,Argentine,South America,2020-03-07,NA
ARG,Argentine,South America,2020-03-08,0.038
ARG,Argentine,South America,2020-03-09,0.038
ARG,Argentine,South America,2020-03-10,0.051
ARG,Argentine,South America,2020-03-11,0.057
ARG,Argentine,South America,2020-03-12,0.057
ARG,Argentine,South America,2020-03-13,0.092
ARG,Argentine,South America,2020-03-14,0.082
ARG,Argentine,South America,2020-03-15,0.104
ARG,Argentine,South America,2020-03-16,0.139
ARG,Argentine,South America,2020-03-17,0.161
ARG,Argentine,South America,2020-03-18,0.19
ARG,Argentine,South America,2020-03-19,0.247
ARG,Argentine,South America,2020-03-20,0.307
ARG,Argentine,South America,2020-03-21,0.392
ARG,Argentine,South America,2020-03-22,0.699
ARG,Argentine,South America,2020-03-23,0.774
ARG,Argentine,South America,2020-03-24,1.008
ARG,Argentine,South America,2020-03-25,0.974
ARG,Argentine,South America,2020-03-26,1.28
ARG,Argentine,South America,2020-03-27,1.457
ARG,Argentine,South America,2020-03-28,1.682
ARG,Argentine,South America,2020-03-29,1.514
ARG,Argentine,South America,2020-03-30,1.64
ARG,Argentine,South America,2020-03-31,2.108
ARG,Argentine,South America,2020-04-01,2.108
ARG,Argentine,South America,2020-04-02,1.994
ARG,Argentine,South America,2020-04-03,2.137
ARG,Argentine,South America,2020-04-04,2.405
ARG,Argentine,South America,2020-04-05,2.232
ARG,Argentine,South America,2020-04-06,2.32
ARG,Argentine,South America,2020-04-07,1.814
ARG,Argentine,South America,2020-04-08,2.089
ARG,Argentine,South America,2020-04-09,2.092
ARG,Argentine,South America,2020-04-10,2.244
ARG,Argentine,South America,2020-04-11,1.656
ARG,Argentine,South America,2020-04-12,2.184
ARG,Argentine,South America,2020-04-13,2.067
ARG,Argentine,South America,2020-04-14,2.051
ARG,Argentine,South America,2020-04-15,2.301
ARG,Argentine,South America,2020-04-16,2.453
ARG,Argentine,South America,2020-04-17,2.194
ARG,Argentine,South America,2020-04-18,2.475
ARG,Argentine,South America,2020-04-19,2.203
ARG,Argentine,South America,2020-04-20,2.317
ARG,Argentine,South America,2020-04-21,2.383
ARG,Argentine,South America,2020-04-22,2.216
ARG,Argentine,South America,2020-04-23,2.731
ARG,Argentine,South America,2020-04-24,2.965
ARG,Argentine,South America,2020-04-25,3.23
ARG,Argentine,South America,2020-04-26,3.328
ARG,Argentine,South America,2020-04-27,3.357
ARG,Argentine,South America,2020-04-28,3.464
ARG,Argentine,South America,2020-04-29,3.607
ARG,Argentine,South America,2020-04-30,3.139
ARG,Argentine,South America,2020-05-01,2.924
ARG,Argentine,South America,2020-05-02,2.848
ARG,Argentine,South America,2020-05-03,2.816
ARG,Argentine,South America,2020-05-04,2.794
ARG,Argentine,South America,2020-05-05,2.823
ARG,Argentine,South America,2020-05-06,2.917
ARG,Argentine,South America,2020-05-07,2.981
ARG,Argentine,South America,2020-05-08,3.411
ARG,Argentine,South America,2020-05-09,3.461
ARG,Argentine,South America,2020-05-10,3.954
ARG,Argentine,South America,2020-05-11,4.397
ARG,Argentine,South America,2020-05-12,4.877
ARG,Argentine,South America,2020-05-13,5.282
ARG,Argentine,South America,2020-05-14,5.573
ARG,Argentine,South America,2020-05-15,5.904
ARG,Argentine,South America,2020-05-16,6.413
ARG,Argentine,South America,2020-05-17,6.429
ARG,Argentine,South America,2020-05-18,6.616
ARG,Argentine,South America,2020-05-19,7.099
ARG,Argentine,South America,2020-05-20,7.599
ARG,Argentine,South America,2020-05-21,8.841
ARG,Argentine,South America,2020-05-22,10.02
ARG,Argentine,South America,2020-05-23,11.215
ARG,Argentine,South America,2020-05-24,12.669
ARG,Argentine,South America,2020-05-25,13.456
ARG,Argentine,South America,2020-05-26,13.968
ARG,Argentine,South America,2020-05-27,14.698
ARG,Argentine,South America,2020-05-28,15.08
ARG,Argentine,South America,2020-05-29,15.077
ARG,Argentine,South America,2020-05-30,15.365
ARG,Argentine,South America,2020-05-31,15.093
ARG,Argentine,South America,2020-06-01,15.131
ARG,Argentine,South America,2020-06-02,16.092
ARG,Argentine,South America,2020-06-03,16.863
ARG,Argentine,South America,2020-06-04,17.369
ARG,Argentine,South America,2020-06-05,17.758
ARG,Argentine,South America,2020-06-06,18.352
ARG,Argentine,South America,2020-06-07,18.785
ARG,Argentine,South America,2020-06-08,19.613
ARG,Argentine,South America,2020-06-09,20.362
ARG,Argentine,South America,2020-06-10,21.238
ARG,Argentine,South America,2020-06-11,22.682
ARG,Argentine,South America,2020-06-12,24.424
ARG,Argentine,South America,2020-06-13,26.156
ARG,Argentine,South America,2020-06-14,27.762
ARG,Argentine,South America,2020-06-15,28.969
ARG,Argentine,South America,2020-06-16,29.706
ARG,Argentine,South America,2020-06-17,30.234
ARG,Argentine,South America,2020-06-18,32.042
ARG,Argentine,South America,2020-06-19,34.156
ARG,Argentine,South America,2020-06-20,34.482
ARG,Argentine,South America,2020-06-21,35.427
ARG,Argentine,South America,2020-06-22,38.392
ARG,Argentine,South America,2020-06-23,41.23
ARG,Argentine,South America,2020-06-24,45.197
ARG,Argentine,South America,2020-06-25,47.245
ARG,Argentine,South America,2020-06-26,49.856
ARG,Argentine,South America,2020-06-27,52.28
ARG,Argentine,South America,2020-06-28,54.202
ARG,Argentine,South America,2020-06-29,54.8
ARG,Argentine,South America,2020-06-30,54.768
ARG,Argentine,South America,2020-07-01,54.828
ARG,Argentine,South America,2020-07-02,55.264
ARG,Argentine,South America,2020-07-03,55.135
ARG,Argentine,South America,2020-07-04,55.732
ARG,Argentine,South America,2020-07-05,56.522
ARG,Argentine,South America,2020-07-06,57.461
ARG,Argentine,South America,2020-07-07,59.727
ARG,Argentine,South America,2020-07-08,62.689
ARG,Argentine,South America,2020-07-09,65.594
ARG,Argentine,South America,2020-07-10,67.244
ARG,Argentine,South America,2020-07-11,69.959
ARG,Argentine,South America,2020-07-12,70.648
ARG,Argentine,South America,2020-07-13,72.124
ARG,Argentine,South America,2020-07-14,74.229
ARG,Argentine,South America,2020-07-15,76.227
ARG,Argentine,South America,2020-07-16,76.145
ARG,Argentine,South America,2020-07-17,79.783
ARG,Argentine,South America,2020-07-18,79.069
ARG,Argentine,South America,2020-07-19,84.044
ARG,Argentine,South America,2020-07-20,86.952
ARG,Argentine,South America,2020-07-21,92.322
ARG,Argentine,South America,2020-07-22,97.209
ARG,Argentine,South America,2020-07-23,105.079
ARG,Argentine,South America,2020-07-24,108.161
ARG,Argentine,South America,2020-07-25,113.19
ARG,Argentine,South America,2020-07-26,113.067
ARG,Argentine,South America,2020-07-27,115.82
ARG,Argentine,South America,2020-07-28,117.701
ARG,Argentine,South America,2020-07-29,117.255
ARG,Argentine,South America,2020-07-30,118.045
ARG,Argentine,South America,2020-07-31,119.423
ARG,Argentine,South America,2020-08-01,120.773
ARG,Argentine,South America,2020-08-02,124.515
ARG,Argentine,South America,2020-08-03,124.307
ARG,Argentine,South America,2020-08-04,127.003
ARG,Argentine,South America,2020-08-05,131.763
ARG,Argentine,South America,2020-08-06,135.354
ARG,Argentine,South America,2020-08-07,140.263
ARG,Argentine,South America,2020-08-08,143.085
ARG,Argentine,South America,2020-08-09,140.911
ARG,Argentine,South America,2020-08-10,148.955
ARG,Argentine,South America,2020-08-11,149.749
ARG,Argentine,South America,2020-08-12,151.38
ARG,Argentine,South America,2020-08-13,151.332
ARG,Argentine,South America,2020-08-14,147.801
ARG,Argentine,South America,2020-08-15,149.474
ARG,Argentine,South America,2020-08-16,151.942
ARG,Argentine,South America,2020-08-17,143.054
ARG,Argentine,South America,2020-08-18,142.412
ARG,Argentine,South America,2020-08-19,139.346
ARG,Argentine,South America,2020-08-20,141.644
ARG,Argentine,South America,2020-08-21,147.315
ARG,Argentine,South America,2020-08-22,150.779
ARG,Argentine,South America,2020-08-23,150.409
ARG,Argentine,South America,2020-08-24,163.546
ARG,Argentine,South America,2020-08-25,169.649
ARG,Argentine,South America,2020-08-26,181.841
ARG,Argentine,South America,2020-08-27,187.78
ARG,Argentine,South America,2020-08-28,199.026
ARG,Argentine,South America,2020-08-29,203.676
ARG,Argentine,South America,2020-08-30,209.476
ARG,Argentine,South America,2020-08-31,211.36
ARG,Argentine,South America,2020-09-01,216.838
ARG,Argentine,South America,2020-09-02,218.048
ARG,Argentine,South America,2020-09-03,224.123
ARG,Argentine,South America,2020-09-04,220.858
ARG,Argentine,South America,2020-09-05,223.052
ARG,Argentine,South America,2020-09-06,222.416
ARG,Argentine,South America,2020-09-07,222.119
ARG,Argentine,South America,2020-09-08,226.933
ARG,Argentine,South America,2020-09-09,231.125
ARG,Argentine,South America,2020-09-10,230.742
ARG,Argentine,South America,2020-09-11,233.344
ARG,Argentine,South America,2020-09-12,236.037
ARG,Argentine,South America,2020-09-13,242.58
ARG,Argentine,South America,2020-09-14,244.773
ARG,Argentine,South America,2020-09-15,244.346
ARG,Argentine,South America,2020-09-16,242.497
ARG,Argentine,South America,2020-09-17,245.013
ARG,Argentine,South America,2020-09-18,246.398
ARG,Argentine,South America,2020-09-19,241.657
ARG,Argentine,South America,2020-09-20,239.681
ARG,Argentine,South America,2020-09-21,236.119
ARG,Argentine,South America,2020-09-22,236.545
ARG,Argentine,South America,2020-09-23,239.551
ARG,Argentine,South America,2020-09-24,241.973
ARG,Argentine,South America,2020-09-25,245.209
ARG,Argentine,South America,2020-09-26,251.446
ARG,Argentine,South America,2020-09-27,252.742
ARG,Argentine,South America,2020-09-28,262.303
ARG,Argentine,South America,2020-09-29,266.887
ARG,Argentine,South America,2020-09-30,272.472
ARG,Argentine,South America,2020-10-01,274.16
ARG,Argentine,South America,2020-10-02,279.59
ARG,Argentine,South America,2020-10-03,279.211
ARG,Argentine,South America,2020-10-04,275.503
ARG,Argentine,South America,2020-10-05,273.717
ARG,Argentine,South America,2020-10-06,277.709
ARG,Argentine,South America,2020-10-07,284.205
ARG,Argentine,South America,2020-10-08,288.798
ARG,Argentine,South America,2020-10-09,290.1
ARG,Argentine,South America,2020-10-10,294.161
ARG,Argentine,South America,2020-10-11,302.557
ARG,Argentine,South America,2020-10-12,297.126
ARG,Argentine,South America,2020-10-13,292.591
ARG,Argentine,South America,2020-10-14,287.802
ARG,Argentine,South America,2020-10-15,292.992
ARG,Argentine,South America,2020-10-16,297.566
ARG,Argentine,South America,2020-10-17,301.03
ARG,Argentine,South America,2020-10-18,301.779
ARG,Argentine,South America,2020-10-19,312.709
ARG,Argentine,South America,2020-10-20,322.293
ARG,Argentine,South America,2020-10-21,333.021
ARG,Argentine,South America,2020-10-22,330.584
ARG,Argentine,South America,2020-10-23,327.967
ARG,Argentine,South America,2020-10-24,323.093
ARG,Argentine,South America,2020-10-25,318.958
ARG,Argentine,South America,2020-10-26,314.944
ARG,Argentine,South America,2020-10-27,308.531
ARG,Argentine,South America,2020-10-28,294.617
ARG,Argentine,South America,2020-10-29,284.951
ARG,Argentine,South America,2020-10-30,277.558
ARG,Argentine,South America,2020-10-31,270.531
ARG,Argentine,South America,2020-11-01,262.174
ARG,Argentine,South America,2020-11-02,255.492
ARG,Argentine,South America,2020-11-03,248.655
ARG,Argentine,South America,2020-11-04,238.312
ARG,Argentine,South America,2020-11-05,231.463
ARG,Argentine,South America,2020-11-06,226.428
ARG,Argentine,South America,2020-11-07,221.029
ARG,Argentine,South America,2020-11-08,216.989
ARG,Argentine,South America,2020-11-09,212.94
ARG,Argentine,South America,2020-11-10,212.409
ARG,Argentine,South America,2020-11-11,213.13
ARG,Argentine,South America,2020-11-12,213.329
ARG,Argentine,South America,2020-11-13,213.56
ARG,Argentine,South America,2020-11-14,214.922
ARG,Argentine,South America,2020-11-15,215.915
ARG,Argentine,South America,2020-11-16,214.574
ARG,Argentine,South America,2020-11-17,210.288
ARG,Argentine,South America,2020-11-18,208.556
ARG,Argentine,South America,2020-11-19,205.187
ARG,Argentine,South America,2020-11-20,198.072
ARG,Argentine,South America,2020-11-21,193.874
ARG,Argentine,South America,2020-11-22,189.256
ARG,Argentine,South America,2020-11-23,177.788
ARG,Argentine,South America,2020-11-24,166.861
ARG,Argentine,South America,2020-11-25,161.365
ARG,Argentine,South America,2020-11-26,158.033
ARG,Argentine,South America,2020-11-27,152.464
ARG,Argentine,South America,2020-11-28,149.17
ARG,Argentine,South America,2020-11-29,153.115
ARG,Argentine,South America,2020-11-30,157.733
ARG,Argentine,South America,2020-12-01,160.492
ARG,Argentine,South America,2020-12-02,157.142
ARG,Argentine,South America,2020-12-03,152.672
ARG,Argentine,South America,2020-12-04,149.679
ARG,Argentine,South America,2020-12-05,146.844
ARG,Argentine,South America,2020-12-06,140.035
ARG,Argentine,South America,2020-12-07,132.048
ARG,Argentine,South America,2020-12-08,118.055
ARG,Argentine,South America,2020-12-09,111.006
ARG,Argentine,South America,2020-12-10,108.999
ARG,Argentine,South America,2020-12-11,109.672
ARG,Argentine,South America,2020-12-12,109.903
ARG,Argentine,South America,2020-12-13,110.788
ARG,Argentine,South America,2020-12-14,116.677
ARG,Argentine,South America,2020-12-15,127.332
ARG,Argentine,South America,2020-12-16,132.199
ARG,Argentine,South America,2020-12-17,133.249
ARG,Argentine,South America,2020-12-18,132.901
ARG,Argentine,South America,2020-12-19,134.548
ARG,Argentine,South America,2020-12-20,136.312
ARG,Argentine,South America,2020-12-21,138.812
ARG,Argentine,South America,2020-12-22,142.479
ARG,Argentine,South America,2020-12-23,147.988
ARG,Argentine,South America,2020-12-24,124.832
ARG,Argentine,South America,2020-12-25,136.486
ARG,Argentine,South America,2020-12-26,129.905
ARG,Argentine,South America,2020-12-27,132.794
ARG,Argentine,South America,2020-12-28,137.102
ARG,Argentine,South America,2020-12-29,148.193
ARG,Argentine,South America,2020-12-30,158.242
ARG,Argentine,South America,2020-12-31,194.863
ARG,Argentine,South America,2021-01-01,173.973
ARG,Argentine,South America,2021-01-02,178.8
ARG,Argentine,South America,2021-01-03,181.499
ARG,Argentine,South America,2021-01-04,184.679
ARG,Argentine,South America,2021-01-05,191.443
ARG,Argentine,South America,2021-01-06,196.741
ARG,Argentine,South America,2021-01-07,203.85
ARG,Argentine,South America,2021-01-08,233.138
ARG,Argentine,South America,2021-01-09,251.525
ARG,Argentine,South America,2021-01-10,257.606
ARG,Argentine,South America,2021-01-11,259.13
ARG,Argentine,South America,2021-01-12,259.108
ARG,Argentine,South America,2021-01-13,256.844
ARG,Argentine,South America,2021-01-14,255.109
ARG,Argentine,South America,2021-01-15,251.904
ARG,Argentine,South America,2021-01-16,245.187
ARG,Argentine,South America,2021-01-17,243.468
ARG,Argentine,South America,2021-01-18,241.827
ARG,Argentine,South America,2021-01-19,236.637
ARG,Argentine,South America,2021-01-20,234.7
ARG,Argentine,South America,2021-01-21,228.726
ARG,Argentine,South America,2021-01-22,223.735
ARG,Argentine,South America,2021-01-23,221.933
ARG,Argentine,South America,2021-01-24,214.875
ARG,Argentine,South America,2021-01-25,212.956
ARG,Argentine,South America,2021-01-26,207.481
ARG,Argentine,South America,2021-01-27,203.47
ARG,Argentine,South America,2021-01-28,197.386
ARG,Argentine,South America,2021-01-29,194.494
ARG,Argentine,South America,2021-01-30,189.879
ARG,Argentine,South America,2021-01-31,189.702
ARG,Argentine,South America,2021-02-01,186.655
ARG,Argentine,South America,2021-02-02,184.398
ARG,Argentine,South America,2021-02-03,179.192
ARG,Argentine,South America,2021-02-04,177.359
ARG,Argentine,South America,2021-02-05,172.731
ARG,Argentine,South America,2021-02-06,172.029
ARG,Argentine,South America,2021-02-07,167.867
ARG,Argentine,South America,2021-02-08,163.252
ARG,Argentine,South America,2021-02-09,157.243
ARG,Argentine,South America,2021-02-10,152.638
ARG,Argentine,South America,2021-02-11,147.643
ARG,Argentine,South America,2021-02-12,143.778
ARG,Argentine,South America,2021-02-13,141.808
ARG,Argentine,South America,2021-02-14,143.664
ARG,Argentine,South America,2021-02-15,137.674
ARG,Argentine,South America,2021-02-16,125.691
ARG,Argentine,South America,2021-02-17,120.397
ARG,Argentine,South America,2021-02-18,121.535
ARG,Argentine,South America,2021-02-19,123.858
ARG,Argentine,South America,2021-02-20,123.501
ARG,Argentine,South America,2021-02-21,121.807
ARG,Argentine,South America,2021-02-22,128.628
ARG,Argentine,South America,2021-02-23,139.608
ARG,Argentine,South America,2021-02-24,146.306
ARG,Argentine,South America,2021-02-25,148.086
ARG,Argentine,South America,2021-02-26,139.226
ARG,Argentine,South America,2021-02-27,137.725
ARG,Argentine,South America,2021-02-28,136.015
ARG,Argentine,South America,2021-03-01,133.616
ARG,Argentine,South America,2021-03-02,131.011
ARG,Argentine,South America,2021-03-03,129.974
ARG,Argentine,South America,2021-03-04,127.439
ARG,Argentine,South America,2021-03-05,136.315
ARG,Argentine,South America,2021-03-06,134.39
ARG,Argentine,South America,2021-03-07,133.612
ARG,Argentine,South America,2021-03-08,134.877
ARG,Argentine,South America,2021-03-09,136.944
ARG,Argentine,South America,2021-03-10,136.432
ARG,Argentine,South America,2021-03-11,138.872
ARG,Argentine,South America,2021-03-12,138.739
ARG,Argentine,South America,2021-03-13,143.221
ARG,Argentine,South America,2021-03-14,145.671
ARG,Argentine,South America,2021-03-15,149.167
ARG,Argentine,South America,2021-03-16,152.1
ARG,Argentine,South America,2021-03-17,154.031
ARG,Argentine,South America,2021-03-18,154.423
ARG,Argentine,South America,2021-03-19,155.406
ARG,Argentine,South America,2021-03-20,157.139
ARG,Argentine,South America,2021-03-21,158.197
ARG,Argentine,South America,2021-03-22,158.947
ARG,Argentine,South America,2021-03-23,162.645
ARG,Argentine,South America,2021-03-24,162.632
ARG,Argentine,South America,2021-03-25,162.348
ARG,Argentine,South America,2021-03-26,177.444
ARG,Argentine,South America,2021-03-27,188.545
ARG,Argentine,South America,2021-03-28,198.584
ARG,Argentine,South America,2021-03-29,222.647
ARG,Argentine,South America,2021-03-30,225.015
ARG,Argentine,South America,2021-03-31,249.53
ARG,Argentine,South America,2021-04-01,269.102
ARG,Argentine,South America,2021-04-02,259.512
ARG,Argentine,South America,2021-04-03,259.658
ARG,Argentine,South America,2021-04-04,268.34
ARG,Argentine,South America,2021-04-05,267.244
ARG,Argentine,South America,2021-04-06,301.115
ARG,Argentine,South America,2021-04-07,320.027
ARG,Argentine,South America,2021-04-08,349.274
ARG,Argentine,South America,2021-04-09,394.247
ARG,Argentine,South America,2021-04-10,422.805
ARG,Argentine,South America,2021-04-11,439.58
ARG,Argentine,South America,2021-04-12,457.818
ARG,Argentine,South America,2021-04-13,477.197
ARG,Argentine,South America,2021-04-14,487.052
ARG,Argentine,South America,2021-04-15,491.212
ARG,Argentine,South America,2021-04-16,508.097
ARG,Argentine,South America,2021-04-17,507.149
ARG,Argentine,South America,2021-04-18,510.326
ARG,Argentine,South America,2021-04-19,513.563
ARG,Argentine,South America,2021-04-20,520.339
ARG,Argentine,South America,2021-04-21,522.789
ARG,Argentine,South America,2021-04-22,529.797
ARG,Argentine,South America,2021-04-23,524.777
ARG,Argentine,South America,2021-04-24,531.418
ARG,Argentine,South America,2021-04-25,527.451
ARG,Argentine,South America,2021-04-26,522.179
ARG,Argentine,South America,2021-04-27,510.642
ARG,Argentine,South America,2021-04-28,503.644
ARG,Argentine,South America,2021-04-29,499.968
ARG,Argentine,South America,2021-04-30,482.697
ARG,Argentine,South America,2021-05-01,467.784
ARG,Argentine,South America,2021-05-02,456.348
ARG,Argentine,South America,2021-05-03,447.267
ARG,Argentine,South America,2021-05-04,449.615
ARG,Argentine,South America,2021-05-05,450.756
ARG,Argentine,South America,2021-05-06,444.539
ARG,Argentine,South America,2021-05-07,444.956
ARG,Argentine,South America,2021-05-08,449.767
ARG,Argentine,South America,2021-05-09,450.361
ARG,Argentine,South America,2021-05-10,454.979
ARG,Argentine,South America,2021-05-11,454.151
ARG,Argentine,South America,2021-05-12,455.403
ARG,Argentine,South America,2021-05-13,463.131
ARG,Argentine,South America,2021-05-14,478.338
ARG,Argentine,South America,2021-05-15,489.227
ARG,Argentine,South America,2021-05-16,504.298
ARG,Argentine,South America,2021-05-17,540.013
ARG,Argentine,South America,2021-05-18,570.252
ARG,Argentine,South America,2021-05-19,618.225
ARG,Argentine,South America,2021-05-20,647.788
ARG,Argentine,South America,2021-05-21,673.407
ARG,Argentine,South America,2021-05-22,707.234
ARG,Argentine,South America,2021-05-23,733.947
ARG,Argentine,South America,2021-05-24,714.89
BRA,Brésil,South America,2020-02-26,NA
BRA,Brésil,South America,2020-02-27,NA
BRA,Brésil,South America,2020-02-28,NA
BRA,Brésil,South America,2020-02-29,NA
BRA,Brésil,South America,2020-03-01,NA
BRA,Brésil,South America,2020-03-02,0.001
BRA,Brésil,South America,2020-03-03,0.001
BRA,Brésil,South America,2020-03-04,0.002
BRA,Brésil,South America,2020-03-05,0.002
BRA,Brésil,South America,2020-03-06,0.008
BRA,Brésil,South America,2020-03-07,0.007
BRA,Brésil,South America,2020-03-08,0.012
BRA,Brésil,South America,2020-03-09,0.015
BRA,Brésil,South America,2020-03-10,0.019
BRA,Brésil,South America,2020-03-11,0.023
BRA,Brésil,South America,2020-03-12,0.032
BRA,Brésil,South America,2020-03-13,0.093
BRA,Brésil,South America,2020-03-14,0.093
BRA,Brésil,South America,2020-03-15,0.095
BRA,Brésil,South America,2020-03-16,0.118
BRA,Brésil,South America,2020-03-17,0.195
BRA,Brésil,South America,2020-03-18,0.224
BRA,Brésil,South America,2020-03-19,0.382
BRA,Brésil,South America,2020-03-20,0.431
BRA,Brésil,South America,2020-03-21,0.585
BRA,Brésil,South America,2020-03-22,0.93
BRA,Brésil,South America,2020-03-23,1.159
BRA,Brésil,South America,2020-03-24,1.294
BRA,Brésil,South America,2020-03-25,1.466
BRA,Brésil,South America,2020-03-26,1.589
BRA,Brésil,South America,2020-03-27,1.764
BRA,Brésil,South America,2020-03-28,1.938
BRA,Brésil,South America,2020-03-29,1.821
BRA,Brésil,South America,2020-03-30,1.784
BRA,Brésil,South America,2020-03-31,2.332
BRA,Brésil,South America,2020-04-01,2.878
BRA,Brésil,South America,2020-04-02,3.4
BRA,Brésil,South America,2020-04-03,3.79
BRA,Brésil,South America,2020-04-04,4.339
BRA,Brésil,South America,2020-04-05,4.62
BRA,Brésil,South America,2020-04-06,5.096
BRA,Brésil,South America,2020-04-07,5.59
BRA,Brésil,South America,2020-04-08,6.273
BRA,Brésil,South America,2020-04-09,6.753
BRA,Brésil,South America,2020-04-10,7.112
BRA,Brésil,South America,2020-04-11,6.967
BRA,Brésil,South America,2020-04-12,7.435
BRA,Brésil,South America,2020-04-13,7.574
BRA,Brésil,South America,2020-04-14,7.546
BRA,Brésil,South America,2020-04-15,8.166
BRA,Brésil,South America,2020-04-16,8.289
BRA,Brésil,South America,2020-04-17,9.439
BRA,Brésil,South America,2020-04-18,10.707
BRA,Brésil,South America,2020-04-19,11.064
BRA,Brésil,South America,2020-04-20,11.636
BRA,Brésil,South America,2020-04-21,11.974
BRA,Brésil,South America,2020-04-22,11.719
BRA,Brésil,South America,2020-04-23,13.18
BRA,Brésil,South America,2020-04-24,13.684
BRA,Brésil,South America,2020-04-25,15.233
BRA,Brésil,South America,2020-04-26,16.43
BRA,Brésil,South America,2020-04-27,17.947
BRA,Brésil,South America,2020-04-28,20.267
BRA,Brésil,South America,2020-04-29,22.802
BRA,Brésil,South America,2020-04-30,24.968
BRA,Brésil,South America,2020-05-01,25.646
BRA,Brésil,South America,2020-05-02,25.389
BRA,Brésil,South America,2020-05-03,26.027
BRA,Brésil,South America,2020-05-04,27.672
BRA,Brésil,South America,2020-05-05,28.375
BRA,Brésil,South America,2020-05-06,31.538
BRA,Brésil,South America,2020-05-07,32.654
BRA,Brésil,South America,2020-05-08,36.757
BRA,Brésil,South America,2020-05-09,39.627
BRA,Brésil,South America,2020-05-10,40.912
BRA,Brésil,South America,2020-05-11,40.979
BRA,Brésil,South America,2020-05-12,42.179
BRA,Brésil,South America,2020-05-13,42.695
BRA,Brésil,South America,2020-05-14,45.293
BRA,Brésil,South America,2020-05-15,49.329
BRA,Brésil,South America,2020-05-16,52.053
BRA,Brésil,South America,2020-05-17,52.678
BRA,Brésil,South America,2020-05-18,57.647
BRA,Brésil,South America,2020-05-19,62.955
BRA,Brésil,South America,2020-05-20,68.177
BRA,Brésil,South America,2020-05-21,71.86
BRA,Brésil,South America,2020-05-22,74.331
BRA,Brésil,South America,2020-05-23,76.541
BRA,Brésil,South America,2020-05-24,82.082
BRA,Brésil,South America,2020-05-25,80.334
BRA,Brésil,South America,2020-05-26,80.204
BRA,Brésil,South America,2020-05-27,80.812
BRA,Brésil,South America,2020-05-28,86.128
BRA,Brésil,South America,2020-05-29,90.244
BRA,Brésil,South America,2020-05-30,101.512
BRA,Brésil,South America,2020-05-31,101.913
BRA,Brésil,South America,2020-06-01,101.853
BRA,Brésil,South America,2020-06-02,110.329
BRA,Brésil,South America,2020-06-03,115.729
BRA,Brésil,South America,2020-06-04,118.759
