iso_code,name_fr,continent,date,new_cases_smoothed_per_million
FRA,France,Europe,2021-04-21,476.704
FRA,France,Europe,2021-04-22,466.902
FRA,France,Europe,2021-04-23,458.209
FRA,France,Europe,2021-04-24,451.38
FRA,France,Europe,2021-04-25,441.062
FRA,France,Europe,2021-04-26,439.478
FRA,France,Europe,2021-04-27,410.399
FRA,France,Europe,2021-04-28,403.332
FRA,France,Europe,2021-04-29,388.75
FRA,France,Europe,2021-04-30,371.754
FRA,France,Europe,2021-05-01,357.013
FRA,France,Europe,2021-05-02,326.191
FRA,France,Europe,2021-05-03,321.556
FRA,France,Europe,2021-05-04,308.984
FRA,France,Europe,2021-05-05,297.19
FRA,France,Europe,2021-05-06,287.028
FRA,France,Europe,2021-05-07,276.11
FRA,France,Europe,2021-05-08,265.696
FRA,France,Europe,2021-05-09,264.089
FRA,France,Europe,2021-05-10,263.1
FRA,France,Europe,2021-05-11,253.403
FRA,France,Europe,2021-05-12,243.876
FRA,France,Europe,2021-05-13,239.053
FRA,France,Europe,2021-05-14,213.479
FRA,France,Europe,2021-05-15,202.781
FRA,France,Europe,2021-05-16,212.972
FRA,France,Europe,2021-05-17,213.082
FRA,France,Europe,2021-05-18,207.652
FRA,France,Europe,2021-05-19,202.491
FRA,France,Europe,2021-05-20,161.343
FRA,France,Europe,2021-05-21,173.522
FRA,France,Europe,2021-05-22,167.022
FRA,France,Europe,2021-05-23,158.049
FRA,France,Europe,2021-05-24,155.678
FRA,France,Europe,2021-05-25,125.933
FRA,France,Europe,2021-05-26,112.401
FRA,France,Europe,2021-05-27,141.861
FRA,France,Europe,2021-05-28,138.628
FRA,France,Europe,2021-05-29,136.336
FRA,France,Europe,2021-05-30,133.877
FRA,France,Europe,2021-05-31,129.944
FRA,France,Europe,2021-06-01,144.106
FRA,France,Europe,2021-06-02,120.207
FRA,France,Europe,2021-06-03,123.91
FRA,France,Europe,2021-06-04,114.784
FRA,France,Europe,2021-06-05,104.48
FRA,France,Europe,2021-06-06,97.141
FRA,France,Europe,2021-06-07,98.841
FRA,France,Europe,2021-06-08,90.739
FRA,France,Europe,2021-06-09,99.651
FRA,France,Europe,2021-06-10,75.968
FRA,France,Europe,2021-06-11,69.458
FRA,France,Europe,2021-06-12,63.787
FRA,France,Europe,2021-06-13,59.104
FRA,France,Europe,2021-06-14,58.097
FRA,France,Europe,2021-06-15,52.223
FRA,France,Europe,2021-06-16,46.927
FRA,France,Europe,2021-06-17,41.977
FRA,France,Europe,2021-06-18,40.514
FRA,France,Europe,2021-06-19,37.664
FRA,France,Europe,2021-06-20,35.467
FRA,France,Europe,2021-06-21,35.04
FRA,France,Europe,2021-06-22,32.862
FRA,France,Europe,2021-06-23,31.31
FRA,France,Europe,2021-06-24,31.329
FRA,France,Europe,2021-06-25,28.794
FRA,France,Europe,2021-06-26,27.745
FRA,France,Europe,2021-06-27,27.242
FRA,France,Europe,2021-06-28,27.288
FRA,France,Europe,2021-06-29,29.788
FRA,France,Europe,2021-06-30,27.779
FRA,France,Europe,2021-07-01,28.944
FRA,France,Europe,2021-07-02,30.422
FRA,France,Europe,2021-07-03,32.278
FRA,France,Europe,2021-07-04,34.331
FRA,France,Europe,2021-07-05,34.932
FRA,France,Europe,2021-07-06,35.34
FRA,France,Europe,2021-07-07,41.055
FRA,France,Europe,2021-07-08,44.743
FRA,France,Europe,2021-07-09,48.87
FRA,France,Europe,2021-07-10,52.443
FRA,France,Europe,2021-07-11,56.052
FRA,France,Europe,2021-07-12,57.038
PRT,Portugal,Europe,2021-01-01,404.15
PRT,Portugal,Europe,2021-01-02,432.549
PRT,Portugal,Europe,2021-01-03,457.865
PRT,Portugal,Europe,2021-01-04,489.752
PRT,Portugal,Europe,2021-01-05,512.448
PRT,Portugal,Europe,2021-01-06,568.181
PRT,Portugal,Europe,2021-01-07,600.404
PRT,Portugal,Europe,2021-01-08,645.587
PRT,Portugal,Europe,2021-01-09,732.968
PRT,Portugal,Europe,2021-01-10,790.661
PRT,Portugal,Europe,2021-01-11,807.964
PRT,Portugal,Europe,2021-01-12,840.229
PRT,Portugal,Europe,2021-01-13,847.641
PRT,Portugal,Europe,2021-01-14,858.442
PRT,Portugal,Europe,2021-01-15,865.265
PRT,Portugal,Europe,2021-01-16,885.846
PRT,Portugal,Europe,2021-01-17,926.237
PRT,Portugal,Europe,2021-01-18,941.621
PRT,Portugal,Europe,2021-01-19,986.397
PRT,Portugal,Europe,2021-01-20,1043.712
PRT,Portugal,Europe,2021-01-21,1083.585
PRT,Portugal,Europe,2021-01-22,1130.155
PRT,Portugal,Europe,2021-01-23,1191.603
PRT,Portugal,Europe,2021-01-24,1210.321
PRT,Portugal,Europe,2021-01-25,1213.417
PRT,Portugal,Europe,2021-01-26,1217.76
PRT,Portugal,Europe,2021-01-27,1223.728
PRT,Portugal,Europe,2021-01-28,1264.19
PRT,Portugal,Europe,2021-01-29,1253.164
PRT,Portugal,Europe,2021-01-30,1212.562
PRT,Portugal,Europe,2021-01-31,1181.418
PRT,Portugal,Europe,2021-02-01,1165.755
PRT,Portugal,Europe,2021-02-02,1092.552
PRT,Portugal,Europe,2021-02-03,1008.631
PRT,Portugal,Europe,2021-02-04,889.293
PRT,Portugal,Europe,2021-02-05,801.253
PRT,Portugal,Europe,2021-02-06,712.947
PRT,Portugal,Europe,2021-02-07,629.027
PRT,Portugal,Europe,2021-02-08,582.793
PRT,Portugal,Europe,2021-02-09,541.365
PRT,Portugal,Europe,2021-02-10,475.574
PRT,Portugal,Europe,2021-02-11,413.453
PRT,Portugal,Europe,2021-02-12,356.544
PRT,Portugal,Europe,2021-02-13,310.647
PRT,Portugal,Europe,2021-02-14,284.994
PRT,Portugal,Europe,2021-02-15,268.154
PRT,Portugal,Europe,2021-02-16,253.009
PRT,Portugal,Europe,2021-02-17,224.106
PRT,Portugal,Europe,2021-02-18,202.586
PRT,Portugal,Europe,2021-02-19,189.781
PRT,Portugal,Europe,2021-02-20,171.764
PRT,Portugal,Europe,2021-02-21,164.885
PRT,Portugal,Europe,2021-02-22,154.322
PRT,Portugal,Europe,2021-02-23,147.737
PRT,Portugal,Europe,2021-02-24,135.912
PRT,Portugal,Europe,2021-02-25,124.928
PRT,Portugal,Europe,2021-02-26,112.137
PRT,Portugal,Europe,2021-02-27,105.146
PRT,Portugal,Europe,2021-02-28,98.589
PRT,Portugal,Europe,2021-03-01,96.418
PRT,Portugal,Europe,2021-03-02,91.64
PRT,Portugal,Europe,2021-03-03,84.621
PRT,Portugal,Europe,2021-03-04,79.998
PRT,Portugal,Europe,2021-03-05,78.905
PRT,Portugal,Europe,2021-03-06,78.008
PRT,Portugal,Europe,2021-03-07,77.504
PRT,Portugal,Europe,2021-03-08,77.098
PRT,Portugal,Europe,2021-03-09,79.283
PRT,Portugal,Europe,2021-03-10,74.562
PRT,Portugal,Europe,2021-03-11,71.718
PRT,Portugal,Europe,2021-03-12,66.506
PRT,Portugal,Europe,2021-03-13,60.3
PRT,Portugal,Europe,2021-03-14,58.324
PRT,Portugal,Europe,2021-03-15,56.797
PRT,Portugal,Europe,2021-03-16,50.31
PRT,Portugal,Europe,2021-03-17,50.745
PRT,Portugal,Europe,2021-03-18,48.755
PRT,Portugal,Europe,2021-03-19,48.629
PRT,Portugal,Europe,2021-03-20,47.13
PRT,Portugal,Europe,2021-03-21,45.855
PRT,Portugal,Europe,2021-03-22,45.743
PRT,Portugal,Europe,2021-03-23,46.444
PRT,Portugal,Europe,2021-03-24,45.071
PRT,Portugal,Europe,2021-03-25,44.202
PRT,Portugal,Europe,2021-03-26,43.081
PRT,Portugal,Europe,2021-03-27,41.498
PRT,Portugal,Europe,2021-03-28,40.307
PRT,Portugal,Europe,2021-03-29,41.162
PRT,Portugal,Europe,2021-03-30,40.517
PRT,Portugal,Europe,2021-03-31,41.12
PRT,Portugal,Europe,2021-04-01,43.487
PRT,Portugal,Europe,2021-04-02,44.328
PRT,Portugal,Europe,2021-04-03,43.431
PRT,Portugal,Europe,2021-04-04,41.022
PRT,Portugal,Europe,2021-04-05,38.92
PRT,Portugal,Europe,2021-04-06,45.729
PRT,Portugal,Europe,2021-04-07,46.36
PRT,Portugal,Europe,2021-04-08,46.5
PRT,Portugal,Europe,2021-04-09,48.545
PRT,Portugal,Europe,2021-04-10,53.042
PRT,Portugal,Europe,2021-04-11,58.268
PRT,Portugal,Europe,2021-04-12,59.837
PRT,Portugal,Europe,2021-04-13,53.309
PRT,Portugal,Europe,2021-04-14,53.603
PRT,Portugal,Europe,2021-04-15,52.188
PRT,Portugal,Europe,2021-04-16,50.212
PRT,Portugal,Europe,2021-04-17,50.885
PRT,Portugal,Europe,2021-04-18,49.134
PRT,Portugal,Europe,2021-04-19,48.419
PRT,Portugal,Europe,2021-04-20,48.643
PRT,Portugal,Europe,2021-04-21,47.606
PRT,Portugal,Europe,2021-04-22,49.498
PRT,Portugal,Europe,2021-04-23,48.839
PRT,Portugal,Europe,2021-04-24,47.69
PRT,Portugal,Europe,2021-04-25,48.209
PRT,Portugal,Europe,2021-04-26,47.873
PRT,Portugal,Europe,2021-04-27,46.878
PRT,Portugal,Europe,2021-04-28,46.345
PRT,Portugal,Europe,2021-04-29,44.02
PRT,Portugal,Europe,2021-04-30,43.375
PRT,Portugal,Europe,2021-05-01,41.792
PRT,Portugal,Europe,2021-05-02,39.719
PRT,Portugal,Europe,2021-05-03,39.495
PRT,Portugal,Europe,2021-05-04,38.164
PRT,Portugal,Europe,2021-05-05,35.572
PRT,Portugal,Europe,2021-05-06,34.213
PRT,Portugal,Europe,2021-05-07,33.05
PRT,Portugal,Europe,2021-05-08,32.377
PRT,Portugal,Europe,2021-05-09,32.293
PRT,Portugal,Europe,2021-05-10,31.985
PRT,Portugal,Europe,2021-05-11,32.125
PRT,Portugal,Europe,2021-05-12,33.498
PRT,Portugal,Europe,2021-05-13,34.381
PRT,Portugal,Europe,2021-05-14,35.404
PRT,Portugal,Europe,2021-05-15,36.286
PRT,Portugal,Europe,2021-05-16,36.426
PRT,Portugal,Europe,2021-05-17,37.001
PRT,Portugal,Europe,2021-05-18,38.654
PRT,Portugal,Europe,2021-05-19,39.018
PRT,Portugal,Europe,2021-05-20,39.228
PRT,Portugal,Europe,2021-05-21,40.755
PRT,Portugal,Europe,2021-05-22,41.512
PRT,Portugal,Europe,2021-05-23,42.619
PRT,Portugal,Europe,2021-05-24,43.207
PRT,Portugal,Europe,2021-05-25,43.053
PRT,Portugal,Europe,2021-05-26,44.216
PRT,Portugal,Europe,2021-05-27,45.911
PRT,Portugal,Europe,2021-05-28,46.458
PRT,Portugal,Europe,2021-05-29,47.662
PRT,Portugal,Europe,2021-05-30,48.111
PRT,Portugal,Europe,2021-05-31,50.829
PRT,Portugal,Europe,2021-06-01,51.809
PRT,Portugal,Europe,2021-06-02,53.631
PRT,Portugal,Europe,2021-06-03,56.391
PRT,Portugal,Europe,2021-06-04,54.037
PRT,Portugal,Europe,2021-06-05,53.533
PRT,Portugal,Europe,2021-06-06,55.872
PRT,Portugal,Europe,2021-06-07,55.214
PRT,Portugal,Europe,2021-06-08,57.357
PRT,Portugal,Europe,2021-06-09,59.683
PRT,Portugal,Europe,2021-06-10,61.659
PRT,Portugal,Europe,2021-06-11,62.905
PRT,Portugal,Europe,2021-06-12,65.932
PRT,Portugal,Europe,2021-06-13,67.263
PRT,Portugal,Europe,2021-06-14,70.583
PRT,Portugal,Europe,2021-06-15,75.837
PRT,Portugal,Europe,2021-06-16,82.281
PRT,Portugal,Europe,2021-06-17,86.807
PRT,Portugal,Europe,2021-06-18,97.721
PRT,Portugal,Europe,2021-06-19,103.241
PRT,Portugal,Europe,2021-06-20,106.519
PRT,Portugal,Europe,2021-06-21,108.354
PRT,Portugal,Europe,2021-06-22,109.013
PRT,Portugal,Europe,2021-06-23,111.072
PRT,Portugal,Europe,2021-06-24,115.598
PRT,Portugal,Europe,2021-06-25,119.885
PRT,Portugal,Europe,2021-06-26,125.279
PRT,Portugal,Europe,2021-06-27,133.054
PRT,Portugal,Europe,2021-06-28,135.1
PRT,Portugal,Europe,2021-06-29,145.271
PRT,Portugal,Europe,2021-06-30,157.39
PRT,Portugal,Europe,2021-07-01,169.901
PRT,Portugal,Europe,2021-07-02,181.557
PRT,Portugal,Europe,2021-07-03,196.086
PRT,Portugal,Europe,2021-07-04,203.721
PRT,Portugal,Europe,2021-07-05,211.861
PRT,Portugal,Europe,2021-07-06,217.801
PRT,Portugal,Europe,2021-07-07,230.733
PRT,Portugal,Europe,2021-07-08,242.221
PRT,Portugal,Europe,2021-07-09,252.841
PRT,Portugal,Europe,2021-07-10,260.644
PRT,Portugal,Europe,2021-07-11,264.595
PRT,Portugal,Europe,2021-07-12,268.784
RUS,Russie,Europe,2021-01-01,186.649
RUS,Russie,Europe,2021-01-02,183.815
RUS,Russie,Europe,2021-01-03,179.896
RUS,Russie,Europe,2021-01-04,175.64
RUS,Russie,Europe,2021-01-05,173.062
RUS,Russie,Europe,2021-01-06,170.915
RUS,Russie,Europe,2021-01-07,166.891
RUS,Russie,Europe,2021-01-08,163.677
RUS,Russie,Europe,2021-01-09,160.813
RUS,Russie,Europe,2021-01-10,159.535
RUS,Russie,Europe,2021-01-11,159.538
RUS,Russie,Europe,2021-01-12,158.268
RUS,Russie,Europe,2021-01-13,156.938
RUS,Russie,Europe,2021-01-14,158
RUS,Russie,Europe,2021-01-15,158.944
RUS,Russie,Europe,2021-01-16,159.588
RUS,Russie,Europe,2021-01-17,160.213
RUS,Russie,Europe,2021-01-18,159.715
RUS,Russie,Europe,2021-01-19,158.525
RUS,Russie,Europe,2021-01-20,156.824
RUS,Russie,Europe,2021-01-21,154.123
RUS,Russie,Europe,2021-01-22,151.077
RUS,Russie,Europe,2021-01-23,148.057
RUS,Russie,Europe,2021-01-24,145.729
RUS,Russie,Europe,2021-01-25,142.293
RUS,Russie,Europe,2021-01-26,138.906
RUS,Russie,Europe,2021-01-27,135.634
RUS,Russie,Europe,2021-01-28,133.003
RUS,Russie,Europe,2021-01-29,130.834
RUS,Russie,Europe,2021-01-30,129.038
RUS,Russie,Europe,2021-01-31,126.379
RUS,Russie,Europe,2021-02-01,124.805
RUS,Russie,Europe,2021-02-02,123.262
RUS,Russie,Europe,2021-02-03,122.046
RUS,Russie,Europe,2021-02-04,119.703
RUS,Russie,Europe,2021-02-05,117.235
RUS,Russie,Europe,2021-02-06,114.913
RUS,Russie,Europe,2021-02-07,112.686
RUS,Russie,Europe,2021-02-08,111.031
RUS,Russie,Europe,2021-02-09,109.467
RUS,Russie,Europe,2021-02-10,107.544
RUS,Russie,Europe,2021-02-11,105.919
RUS,Russie,Europe,2021-02-12,104.376
RUS,Russie,Europe,2021-02-13,102.673
RUS,Russie,Europe,2021-02-14,100.872
RUS,Russie,Europe,2021-02-15,99.206
RUS,Russie,Europe,2021-02-16,97.465
RUS,Russie,Europe,2021-02-17,95.871
RUS,Russie,Europe,2021-02-18,94.344
RUS,Russie,Europe,2021-02-19,92.753
RUS,Russie,Europe,2021-02-20,90.927
RUS,Russie,Europe,2021-02-21,89.557
RUS,Russie,Europe,2021-02-22,88.045
RUS,Russie,Europe,2021-02-23,86.723
RUS,Russie,Europe,2021-02-24,85.724
RUS,Russie,Europe,2021-02-25,83.594
RUS,Russie,Europe,2021-02-26,81.356
RUS,Russie,Europe,2021-02-27,80.018
RUS,Russie,Europe,2021-02-28,78.712
RUS,Russie,Europe,2021-03-01,77.729
RUS,Russie,Europe,2021-03-02,76.517
RUS,Russie,Europe,2021-03-03,75.349
RUS,Russie,Europe,2021-03-04,75.541
RUS,Russie,Europe,2021-03-05,75.493
RUS,Russie,Europe,2021-03-06,75.003
RUS,Russie,Europe,2021-03-07,74.263
RUS,Russie,Europe,2021-03-08,72.986
RUS,Russie,Europe,2021-03-09,71.91
RUS,Russie,Europe,2021-03-10,70.5
RUS,Russie,Europe,2021-03-11,68.449
RUS,Russie,Europe,2021-03-12,67.263
RUS,Russie,Europe,2021-03-13,66.185
RUS,Russie,Europe,2021-03-14,65.703
RUS,Russie,Europe,2021-03-15,64.922
RUS,Russie,Europe,2021-03-16,64.885
RUS,Russie,Europe,2021-03-17,64.821
RUS,Russie,Europe,2021-03-18,65.355
RUS,Russie,Europe,2021-03-19,65.274
RUS,Russie,Europe,2021-03-20,65.019
RUS,Russie,Europe,2021-03-21,64.266
RUS,Russie,Europe,2021-03-22,64.117
RUS,Russie,Europe,2021-03-23,63.201
RUS,Russie,Europe,2021-03-24,63.063
RUS,Russie,Europe,2021-03-25,62.49
RUS,Russie,Europe,2021-03-26,61.962
RUS,Russie,Europe,2021-03-27,61.213
RUS,Russie,Europe,2021-03-28,60.982
RUS,Russie,Europe,2021-03-29,60.389
RUS,Russie,Europe,2021-03-30,60.187
RUS,Russie,Europe,2021-03-31,59.586
RUS,Russie,Europe,2021-04-01,59.517
RUS,Russie,Europe,2021-04-02,59.134
RUS,Russie,Europe,2021-04-03,59.255
RUS,Russie,Europe,2021-04-04,58.979
RUS,Russie,Europe,2021-04-05,58.916
RUS,Russie,Europe,2021-04-06,58.959
RUS,Russie,Europe,2021-04-07,58.977
RUS,Russie,Europe,2021-04-08,58.475
RUS,Russie,Europe,2021-04-09,58.813
RUS,Russie,Europe,2021-04-10,58.494
RUS,Russie,Europe,2021-04-11,58.376
RUS,Russie,Europe,2021-04-12,58.049
RUS,Russie,Europe,2021-04-13,57.89
RUS,Russie,Europe,2021-04-14,57.917
RUS,Russie,Europe,2021-04-15,58.185
RUS,Russie,Europe,2021-04-16,58.033
RUS,Russie,Europe,2021-04-17,58.641
RUS,Russie,Europe,2021-04-18,58.573
RUS,Russie,Europe,2021-04-19,58.841
RUS,Russie,Europe,2021-04-20,58.841
RUS,Russie,Europe,2021-04-21,58.787
RUS,Russie,Europe,2021-04-22,58.841
RUS,Russie,Europe,2021-04-23,58.69
RUS,Russie,Europe,2021-04-24,58.197
RUS,Russie,Europe,2021-04-25,58.339
RUS,Russie,Europe,2021-04-26,58.551
RUS,Russie,Europe,2021-04-27,58.44
RUS,Russie,Europe,2021-04-28,58.032
RUS,Russie,Europe,2021-04-29,58.313
RUS,Russie,Europe,2021-04-30,58.211
RUS,Russie,Europe,2021-05-01,58.651
RUS,Russie,Europe,2021-05-02,58.574
RUS,Russie,Europe,2021-05-03,58.268
RUS,Russie,Europe,2021-05-04,57.996
RUS,Russie,Europe,2021-05-05,58.121
RUS,Russie,Europe,2021-05-06,56.513
RUS,Russie,Europe,2021-05-07,56.168
RUS,Russie,Europe,2021-05-08,55.239
RUS,Russie,Europe,2021-05-09,54.961
RUS,Russie,Europe,2021-05-10,54.932
RUS,Russie,Europe,2021-05-11,55.261
RUS,Russie,Europe,2021-05-12,55.495
RUS,Russie,Europe,2021-05-13,56.22
RUS,Russie,Europe,2021-05-14,57.274
RUS,Russie,Europe,2021-05-15,57.733
RUS,Russie,Europe,2021-05-16,57.866
RUS,Russie,Europe,2021-05-17,58.714
RUS,Russie,Europe,2021-05-18,58.781
RUS,Russie,Europe,2021-05-19,58.49
RUS,Russie,Europe,2021-05-20,59.325
RUS,Russie,Europe,2021-05-21,58.809
RUS,Russie,Europe,2021-05-22,58.729
RUS,Russie,Europe,2021-05-23,59.121
RUS,Russie,Europe,2021-05-24,58.22
RUS,Russie,Europe,2021-05-25,57.931
RUS,Russie,Europe,2021-05-26,58.37
RUS,Russie,Europe,2021-05-27,58.173
RUS,Russie,Europe,2021-05-28,58.481
RUS,Russie,Europe,2021-05-29,59.039
RUS,Russie,Europe,2021-05-30,59.755
RUS,Russie,Europe,2021-05-31,59.812
RUS,Russie,Europe,2021-06-01,61.385
RUS,Russie,Europe,2021-06-02,61.83
RUS,Russie,Europe,2021-06-03,61.728
RUS,Russie,Europe,2021-06-04,61.429
RUS,Russie,Europe,2021-06-05,61.288
RUS,Russie,Europe,2021-06-06,60.766
RUS,Russie,Europe,2021-06-07,61.702
RUS,Russie,Europe,2021-06-08,62.166
RUS,Russie,Europe,2021-06-09,63.702
RUS,Russie,Europe,2021-06-10,66.397
RUS,Russie,Europe,2021-06-11,69.863
RUS,Russie,Europe,2021-06-12,74.12
RUS,Russie,Europe,2021-06-13,79.54
RUS,Russie,Europe,2021-06-14,83.703
RUS,Russie,Europe,2021-06-15,87.774
RUS,Russie,Europe,2021-06-16,90.65
RUS,Russie,Europe,2021-06-17,92.899
RUS,Russie,Europe,2021-06-18,97.49
RUS,Russie,Europe,2021-06-19,101.718
RUS,Russie,Europe,2021-06-20,104.465
RUS,Russie,Europe,2021-06-21,107.954
RUS,Russie,Europe,2021-06-22,110.338
RUS,Russie,Europe,2021-06-23,114.346
RUS,Russie,Europe,2021-06-24,120.233
RUS,Russie,Europe,2021-06-25,123.183
RUS,Russie,Europe,2021-06-26,126.74
RUS,Russie,Europe,2021-06-27,129.483
RUS,Russie,Europe,2021-06-28,133.539
RUS,Russie,Europe,2021-06-29,137.239
RUS,Russie,Europe,2021-06-30,140.498
RUS,Russie,Europe,2021-07-01,143.687
RUS,Russie,Europe,2021-07-02,146.355
RUS,Russie,Europe,2021-07-03,148.99
RUS,Russie,Europe,2021-07-04,153.418
RUS,Russie,Europe,2021-07-05,156
RUS,Russie,Europe,2021-07-06,158.651
RUS,Russie,Europe,2021-07-07,161.468
RUS,Russie,Europe,2021-07-08,162.675
RUS,Russie,Europe,2021-07-09,165.13
RUS,Russie,Europe,2021-07-10,165.721
RUS,Russie,Europe,2021-07-11,165.575
RUS,Russie,Europe,2021-07-12,166.313
ESP,Espagne,Europe,2021-01-01,224.008
ESP,Espagne,Europe,2021-01-02,224.008
ESP,Espagne,Europe,2021-01-03,224.008
ESP,Espagne,Europe,2021-01-04,242.698
ESP,Espagne,Europe,2021-01-05,272.064
ESP,Espagne,Europe,2021-01-06,220.989
ESP,Espagne,Europe,2021-01-07,295.276
ESP,Espagne,Europe,2021-01-08,373.056
ESP,Espagne,Europe,2021-01-09,373.056
ESP,Espagne,Europe,2021-01-10,373.056
ESP,Espagne,Europe,2021-01-11,467.295
ESP,Espagne,Europe,2021-01-12,472.606
ESP,Espagne,Europe,2021-01-13,591.368
ESP,Espagne,Europe,2021-01-14,571.563
ESP,Espagne,Europe,2021-01-15,616.603
ESP,Espagne,Europe,2021-01-16,616.603
ESP,Espagne,Europe,2021-01-17,616.603
ESP,Espagne,Europe,2021-01-18,686.466
ESP,Espagne,Europe,2021-01-19,713.516
ESP,Espagne,Europe,2021-01-20,721.787
ESP,Espagne,Europe,2021-01-21,747.694
ESP,Espagne,Europe,2021-01-22,755.907
ESP,Espagne,Europe,2021-01-23,755.907
ESP,Espagne,Europe,2021-01-24,755.907
ESP,Espagne,Europe,2021-01-25,785.041
ESP,Espagne,Europe,2021-01-26,791.592
ESP,Espagne,Europe,2021-01-27,787.647
ESP,Espagne,Europe,2021-01-28,758.749
ESP,Espagne,Europe,2021-01-29,744.184
ESP,Espagne,Europe,2021-01-30,744.184
ESP,Espagne,Europe,2021-01-31,744.184
ESP,Espagne,Europe,2021-02-01,700.992
ESP,Espagne,Europe,2021-02-02,678.47
